Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
14,Birmingham,2,0,1,1,4:5,-1,1,2007,2
15,Derby,2,0,1,1,2:3,-1,1,2007,2
16,Reading,2,0,1,1,1:2,-1,1,2007,2
17,Middlesbrough,2,0,0,2,1:3,-2,0,2007,2
18,Bolton,2,0,0,2,2:5,-3,0,2007,2
19,Tottenham,2,0,0,2,1:4,-3,0,2007,2
20,West Ham,2,0,0,2,0:6,-6,0,2007,2
1,Manchester City,3,3,0,0,4:0,4,9,2007,3
2,Liverpool,3,2,1,0,7:2,5,7,2007,3
3,Chelsea,3,2,1,0,6:4,2,7,2007,3
4,Wigan,3,2,0,1,5:2,3,6,2007,3
5,Everton,3,2,0,1,5:3,2,6,2007,3
6,FC Portsmouth,3,1,2,0,6:4,2,5,2007,3
7,Newcastle,3,1,2,0,4:2,2,5,2007,3
8,FC Arsenal,3,1,2,0,4:3,1,5,2007,3
9,Aston Villa,3,1,1,1,5:2,3,4,2007,3
10,Reading,3,1,1,1,2:2,0,4,2007,3
11,AFC Sunderland,3,1,1,1,3:5,-2,4,2007,3
12,Blackburn,3,1,1,1,3:6,-3,4,2007,3
13,Tottenham,3,1,0,2,5:4,1,3,2007,3
14,FC Fulham,3,1,0,2,4:5,-1,3,2007,3
15,Middlesbrough,3,1,0,2,3:4,-1,3,2007,3
16,West Ham,3,1,0,2,1:6,-5,3,2007,3
17,Man Utd.,3,0,2,1,1:2,-1,2,2007,3
18,Birmingham,3,0,1,2,4:6,-2,1,2007,3
19,Derby,3,0,1,2,2:7,-5,1,2007,3
20,Bolton,3,0,0,3,3:8,-5,0,2007,3
1,Liverpool,4,3,1,0,9:2,7,10,2007,4
2,Chelsea,4,3,1,0,7:4,3,10,2007,4
3,Manchester City,4,3,0,1,4:1,3,9,2007,4
4,FC Arsenal,4,2,2,0,5:3,2,8,2007,4
5,Aston Villa,4,2,1,1,7:3,4,7,2007,4
6,Wigan,4,2,1,1,6:3,3,7,2007,4
7,Everton,4,2,1,1,6:4,2,7,2007,4
8,Newcastle,4,1,3,0,6:4,2,6,2007,4
9,FC Portsmouth,4,1,2,1,6:5,1,5,2007,4
10,Man Utd.,4,1,2,1,2:2,0,5,2007,4
11,Blackburn,4,1,2,1,4:7,-3,5,2007,4
12,Birmingham,4,1,1,2,6:7,-1,4,2007,4
13,Middlesbrough,4,1,1,2,5:6,-1,4,2007,4
14,Reading,4,1,1,2,2:5,-3,4,2007,4
15,AFC Sunderland,4,1,1,2,3:7,-4,4,2007,4
16,West Ham,4,1,1,2,2:7,-5,4,2007,4
17,Tottenham,4,1,0,3,5:5,0,3,2007,4
18,Bolton,4,1,0,3,6:8,-2,3,2007,4
19,FC Fulham,4,1,0,3,5:7,-2,3,2007,4
20,Derby,4,0,1,3,3:9,-6,1,2007,4
1,Liverpool,5,4,1,0,15:2,13,13,2007,5
2,FC Arsenal,5,3,2,0,8:4,4,11,2007,5
3,Aston Villa,5,3,1,1,9:3,6,10,2007,5
4,Everton,5,3,1,1,8:5,3,10,2007,5
5,Chelsea,5,3,1,1,7:6,1,10,2007,5
6,Newcastle,5,2,3,0,7:4,3,9,2007,5
7,Manchester City,5,3,0,2,4:2,2,9,2007,5
8,Man Utd.,5,2,2,1,3:2,1,8,2007,5
9,Blackburn,5,2,2,1,5:7,-2,8,2007,5
10,Wigan,5,2,1,2,6:4,2,7,2007,5
11,Middlesbrough,5,2,1,2,7:6,1,7,2007,5
12,West Ham,5,2,1,2,5:7,-2,7,2007,5
13,FC Portsmouth,5,1,2,2,7:8,-1,5,2007,5
14,Tottenham,5,1,1,3,8:8,0,4,2007,5
15,FC Fulham,5,1,1,3,8:10,-2,4,2007,5
16,Birmingham,5,1,1,3,6:9,-3,4,2007,5
17,AFC Sunderland,5,1,1,3,3:8,-5,4,2007,5
18,Reading,5,1,1,3,2:8,-6,4,2007,5
19,Bolton,5,1,0,4,7:10,-3,3,2007,5
20,Derby,5,0,1,4,3:15,-12,1,2007,5
1,Liverpool,6,4,2,0,15:2,13,14,2007,6
2,FC Arsenal,6,4,2,0,11:5,6,14,2007,6
3,Manchester City,6,4,0,2,5:2,3,12,2007,6
4,Man Utd.,6,3,2,1,4:2,2,11,2007,6
5,Chelsea,6,3,2,1,7:6,1,11,2007,6
6,Aston Villa,6,3,1,2,9:4,5,10,2007,6
7,Everton,6,3,1,2,8:6,2,10,2007,6
8,West Ham,6,3,1,2,8:7,1,10,2007,6
9,Newcastle,6,2,3,1,7:5,2,9,2007,6
10,Blackburn,6,2,3,1,5:7,-2,9,2007,6
11,Wigan,6,2,2,2,7:5,2,8,2007,6
12,Middlesbrough,6,2,1,3,7:9,-2,7,2007,6
13,Birmingham,6,2,1,3,7:9,-2,7,2007,6
14,AFC Sunderland,6,2,1,3,5:9,-4,7,2007,6
15,FC Portsmouth,6,1,3,2,7:8,-1,6,2007,6
16,FC Fulham,6,1,2,3,9:11,-2,5,2007,6
17,Tottenham,6,1,1,4,9:11,-2,4,2007,6
18,Reading,6,1,1,4,3:10,-7,4,2007,6
19,Derby,6,1,1,4,4:15,-11,4,2007,6
20,Bolton,6,1,0,5,7:11,-4,3,2007,6
1,FC Arsenal,7,5,2,0,16:5,11,17,2007,7
2,Liverpool,7,4,3,0,15:2,13,15,2007,7
3,Man Utd.,7,4,2,1,6:2,4,14,2007,7
4,Aston Villa,7,4,1,2,11:4,7,13,2007,7
5,Manchester City,7,4,1,2,8:5,3,13,2007,7
6,Newcastle,7,3,3,1,10:6,4,12,2007,7
7,Chelsea,7,3,2,2,7:8,-1,11,2007,7
8,Everton,7,3,1,3,8:8,0,10,2007,7
9,West Ham,7,3,1,3,9:10,-1,10,2007,7
10,FC Portsmouth,7,2,3,2,8:8,0,9,2007,7
11,Blackburn,7,2,3,2,5:8,-3,9,2007,7
12,Wigan,7,2,2,3,8:7,1,8,2007,7
13,Middlesbrough,7,2,2,3,9:11,-2,8,2007,7
14,Birmingham,7,2,2,3,7:9,-2,8,2007,7
15,AFC Sunderland,7,2,2,3,7:11,-4,8,2007,7
16,Reading,7,2,1,4,5:11,-6,7,2007,7
17,FC Fulham,7,1,3,3,12:14,-2,6,2007,7
18,Tottenham,7,1,2,4,10:12,-2,5,2007,7
19,Bolton,7,1,1,5,8:12,-4,4,2007,7
20,Derby,7,1,1,5,4:20,-16,4,2007,7
1,FC Arsenal,8,6,2,0,17:5,12,20,2007,8
2,Manchester City,9,6,1,2,14:7,7,19,2007,8
3,Liverpool,8,5,3,0,16:2,14,18,2007,8
4,Man Utd.,8,5,2,1,7:2,5,17,2007,8
5,Aston Villa,8,4,2,2,15:8,7,14,2007,8
6,Everton,8,4,1,3,10:8,2,13,2007,8
7,FC Portsmouth,8,3,3,2,15:12,3,12,2007,8
8,Newcastle,8,3,3,2,11:9,2,12,2007,8
9,Chelsea,8,3,3,2,7:8,-1,12,2007,8
10,Blackburn,8,3,3,2,7:9,-2,12,2007,8
11,West Ham,8,3,1,4,9:11,-2,10,2007,8
12,Wigan,8,2,2,4,8:8,0,8,2007,8
13,Birmingham,8,2,2,4,7:10,-3,8,2007,8
14,AFC Sunderland,8,2,2,4,8:13,-5,8,2007,8
15,Middlesbrough,9,2,2,5,10:16,-6,8,2007,8
16,FC Fulham,8,1,4,3,12:14,-2,7,2007,8
17,Reading,8,2,1,5,9:18,-9,7,2007,8
18,Tottenham,8,1,3,4,14:16,-2,6,2007,8
19,Bolton,8,1,2,5,9:13,-4,5,2007,8
20,Derby,8,1,2,5,5:21,-16,5,2007,8
1,FC Arsenal,9,7,2,0,20:7,13,23,2007,9
2,Man Utd.,9,6,2,1,11:2,9,20,2007,9
3,Liverpool,9,5,4,0,18:4,14,19,2007,9
4,Manchester City,9,6,1,2,14:7,7,19,2007,9
5,Aston Villa,9,5,2,2,16:8,8,17,2007,9
6,FC Portsmouth,9,4,3,2,17:12,5,15,2007,9
7,Newcastle,9,4,3,2,14:11,3,15,2007,9
8,Chelsea,9,4,3,2,8:8,0,15,2007,9
9,Blackburn,9,4,3,2,9:10,-1,15,2007,9
10,Everton,9,4,1,4,12:11,1,13,2007,9
11,West Ham,9,3,1,5,9:12,-3,10,2007,9
12,Reading,9,3,1,5,10:18,-8,10,2007,9
13,Wigan,9,2,2,5,8:12,-4,8,2007,9
14,Birmingham,9,2,2,5,8:12,-4,8,2007,9
15,Middlesbrough,9,2,2,5,10:16,-6,8,2007,9
16,AFC Sunderland,9,2,2,5,10:16,-6,8,2007,9
17,Tottenham,9,1,4,4,16:18,-2,7,2007,9
18,FC Fulham,9,1,4,4,12:16,-4,7,2007,9
19,Bolton,9,1,2,6,9:14,-5,5,2007,9
20,Derby,9,1,2,6,5:22,-17,5,2007,9
1,FC Arsenal,10,8,2,0,22:7,15,26,2007,10
2,Man Utd.,10,7,2,1,15:3,12,23,2007,10
3,Liverpool,10,6,4,0,20:5,15,22,2007,10
4,Manchester City,10,7,1,2,15:7,8,22,2007,10
5,FC Portsmouth,10,5,3,2,19:12,7,18,2007,10
6,Newcastle,10,5,3,2,17:12,5,18,2007,10
7,Chelsea,10,5,3,2,10:8,2,18,2007,10
8,Blackburn,10,5,3,2,13:12,1,18,2007,10
9,Aston Villa,10,5,2,3,17:12,5,17,2007,10
10,Everton,10,4,1,5,13:13,0,13,2007,10
11,West Ham,10,4,1,5,12:13,-1,13,2007,10
12,Reading,10,3,1,6,12:22,-10,10,2007,10
13,FC Fulham,10,1,5,4,12:16,-4,8,2007,10
14,Birmingham,10,2,2,6,8:13,-5,8,2007,10
15,Wigan,10,2,2,6,8:14,-6,8,2007,10
16,AFC Sunderland,10,2,2,6,11:19,-8,8,2007,10
17,Middlesbrough,10,2,2,6,10:18,-8,8,2007,10
18,Tottenham,10,1,4,5,17:21,-4,7,2007,10
19,Derby,10,1,3,6,5:22,-17,6,2007,10
20,Bolton,10,1,2,7,9:16,-7,5,2007,10
1,FC Arsenal,11,8,3,0,23:8,15,27,2007,11
2,Man Utd.,11,8,2,1,19:4,15,26,2007,11
3,Liverpool,11,6,5,0,21:6,15,23,2007,11
4,Manchester City,11,7,1,3,15:13,2,22,2007,11
5,Chelsea,11,6,3,2,16:8,8,21,2007,11
6,Blackburn,11,6,3,2,15:13,2,21,2007,11
7,FC Portsmouth,11,5,4,2,19:12,7,19,2007,11
8,Aston Villa,11,5,3,3,18:13,5,18,2007,11
9,Newcastle,11,5,3,3,18:14,4,18,2007,11
10,Everton,11,5,1,5,15:13,2,16,2007,11
11,West Ham,11,4,2,5,12:13,-1,14,2007,11
12,Reading,11,4,1,6,14:23,-9,13,2007,11
13,Birmingham,11,3,2,6,11:15,-4,11,2007,11
14,FC Fulham,11,1,6,4,13:17,-4,9,2007,11
15,AFC Sunderland,11,2,3,6,12:20,-8,9,2007,11
16,Wigan,11,2,2,7,10:17,-7,8,2007,11
17,Middlesbrough,11,2,2,7,11:22,-11,8,2007,11
18,Tottenham,11,1,4,6,18:23,-5,7,2007,11
19,Bolton,11,1,3,7,10:17,-7,6,2007,11
20,Derby,11,1,3,7,5:24,-19,6,2007,11
1,FC Arsenal,12,8,4,0,25:10,15,28,2007,12
2,Man Utd.,12,8,3,1,21:6,15,27,2007,12
3,Manchester City,12,8,1,3,16:13,3,25,2007,12
4,Liverpool,12,6,6,0,21:6,15,24,2007,12
5,Chelsea,12,7,3,2,18:8,10,24,2007,12
6,FC Portsmouth,12,6,4,2,23:13,10,22,2007,12
7,Blackburn,12,6,4,2,15:13,2,22,2007,12
8,Aston Villa,12,6,3,3,20:13,7,21,2007,12
9,Everton,12,6,1,5,18:14,4,19,2007,12
10,Newcastle,12,5,3,4,19:18,1,18,2007,12
11,West Ham,12,4,3,5,13:14,-1,15,2007,12
12,Reading,12,4,1,7,15:26,-11,13,2007,12
13,FC Fulham,12,2,6,4,16:18,-2,12,2007,12
14,Birmingham,12,3,2,7,12:18,-6,11,2007,12
15,AFC Sunderland,12,2,3,7,12:21,-9,9,2007,12
16,Middlesbrough,12,2,3,7,12:23,-11,9,2007,12
17,Tottenham,12,1,5,6,19:24,-5,8,2007,12
18,Wigan,12,2,2,8,10:19,-9,8,2007,12
19,Bolton,12,1,4,7,11:18,-7,7,2007,12
20,Derby,12,1,3,8,5:26,-21,6,2007,12
1,FC Arsenal,13,9,4,0,28:11,17,31,2007,13
2,Man Utd.,13,9,3,1,23:6,17,30,2007,13
3,Liverpool,13,7,6,0,23:6,17,27,2007,13
4,Manchester City,13,8,2,3,16:13,3,26,2007,13
5,Chelsea,13,7,4,2,19:9,10,25,2007,13
6,Aston Villa,13,7,3,3,22:14,8,24,2007,13
7,FC Portsmouth,13,6,5,2,23:13,10,23,2007,13
8,Blackburn,13,6,4,3,15:15,0,22,2007,13
9,Everton,13,6,2,5,19:15,4,20,2007,13
10,Newcastle,13,5,4,4,20:19,1,19,2007,13
11,West Ham,13,5,3,5,18:14,4,18,2007,13
12,Reading,13,4,1,8,16:29,-13,13,2007,13
13,FC Fulham,13,2,6,5,16:20,-4,12,2007,13
14,Tottenham,13,2,5,6,23:24,-1,11,2007,13
15,Birmingham,13,3,2,8,13:20,-7,11,2007,13
16,AFC Sunderland,13,2,4,7,13:22,-9,10,2007,13
17,Middlesbrough,13,2,4,7,12:23,-11,10,2007,13
18,Bolton,13,1,5,7,11:18,-7,8,2007,13
19,Wigan,13,2,2,9,10:23,-13,8,2007,13
20,Derby,13,1,3,9,5:31,-26,6,2007,13
1,FC Arsenal,14,10,4,0,30:11,19,34,2007,14
2,Liverpool,14,8,6,0,26:6,20,30,2007,14
3,Man Utd.,14,9,3,2,23:7,16,30,2007,14
4,Manchester City,14,9,2,3,18:14,4,29,2007,14
5,Chelsea,14,8,4,2,21:9,12,28,2007,14
6,Aston Villa,14,8,3,3,25:14,11,27,2007,14
7,FC Portsmouth,14,7,5,2,25:13,12,26,2007,14
8,Everton,14,7,2,5,26:16,10,23,2007,14
9,Blackburn,14,6,5,3,17:17,0,23,2007,14
10,West Ham,14,5,4,5,19:15,4,19,2007,14
11,Newcastle,14,5,4,5,20:22,-2,19,2007,14
12,FC Fulham,14,2,7,5,18:22,-4,13,2007,14
13,Reading,14,4,1,9,17:31,-14,13,2007,14
14,Tottenham,14,2,6,6,24:25,-1,12,2007,14
15,Bolton,14,2,5,7,12:18,-6,11,2007,14
16,Birmingham,14,3,2,9,13:22,-9,11,2007,14
17,Middlesbrough,14,2,4,8,12:26,-14,10,2007,14
18,AFC Sunderland,14,2,4,8,14:29,-15,10,2007,14
19,Wigan,14,2,2,10,10:25,-15,8,2007,14
20,Derby,14,1,3,10,5:33,-28,6,2007,14
1,FC Arsenal,15,11,4,0,32:12,20,37,2007,15
2,Liverpool,15,9,6,0,30:6,24,33,2007,15
3,Man Utd.,15,10,3,2,25:7,18,33,2007,15
4,Chelsea,15,9,4,2,22:9,13,31,2007,15
5,Manchester City,15,9,3,3,19:15,4,30,2007,15
6,FC Portsmouth,15,7,6,2,25:13,12,27,2007,15
7,Aston Villa,15,8,3,4,26:16,10,27,2007,15
8,Blackburn,15,7,5,3,20:18,2,26,2007,15
9,Everton,15,7,3,5,26:16,10,24,2007,15
10,West Ham,15,5,4,6,19:16,3,19,2007,15
11,Newcastle,15,5,4,6,21:25,-4,19,2007,15
12,Birmingham,15,4,2,9,16:24,-8,14,2007,15
13,Reading,15,4,2,9,18:32,-14,14,2007,15
14,FC Fulham,15,2,7,6,18:24,-6,13,2007,15
15,AFC Sunderland,15,3,4,8,15:29,-14,13,2007,15
16,Tottenham,15,2,6,7,26:28,-2,12,2007,15
17,Bolton,15,2,5,8,12:22,-10,11,2007,15
18,Middlesbrough,15,2,5,8,13:27,-14,11,2007,15
19,Wigan,15,2,3,10,11:26,-15,9,2007,15
20,Derby,15,1,3,11,5:34,-29,6,2007,15
1,FC Arsenal,16,11,4,1,33:14,19,37,2007,16
2,Man Utd.,16,11,3,2,29:8,21,36,2007,16
3,Chelsea,16,10,4,2,24:9,15,34,2007,16
4,Liverpool,16,9,6,1,31:9,22,33,2007,16
5,FC Portsmouth,16,8,6,2,28:14,14,30,2007,16
6,Manchester City,16,9,3,4,20:17,3,30,2007,16
7,Everton,16,8,3,5,29:16,13,27,2007,16
8,Aston Villa,16,8,3,5,27:19,8,27,2007,16
9,Blackburn,16,7,5,4,20:19,1,26,2007,16
10,West Ham,16,6,4,6,20:16,4,22,2007,16
11,Newcastle,16,6,4,6,23:26,-3,22,2007,16
12,Reading,16,5,2,9,21:33,-12,17,2007,16
13,Tottenham,16,3,6,7,28:29,-1,15,2007,16
14,Bolton,16,3,5,8,16:23,-7,14,2007,16
15,Birmingham,16,4,2,10,17:26,-9,14,2007,16
16,Middlesbrough,16,3,5,8,15:28,-13,14,2007,16
17,FC Fulham,16,2,7,7,18:27,-9,13,2007,16
18,AFC Sunderland,16,3,4,9,15:31,-16,13,2007,16
19,Wigan,16,2,3,11,12:30,-18,9,2007,16
20,Derby,16,1,3,12,6:38,-32,6,2007,16
1,FC Arsenal,17,12,4,1,34:14,20,40,2007,17
2,Man Utd.,17,12,3,2,30:8,22,39,2007,17
3,Chelsea,17,10,4,3,24:10,14,34,2007,17
4,Liverpool,17,9,6,2,31:10,21,33,2007,17
5,Manchester City,17,10,3,4,24:19,5,33,2007,17
6,Everton,17,9,3,5,31:16,15,30,2007,17
7,FC Portsmouth,17,8,6,3,28:15,13,30,2007,17
8,Aston Villa,17,8,4,5,28:20,8,28,2007,17
9,Blackburn,17,7,5,5,23:24,-1,26,2007,17
10,Newcastle,17,7,4,6,24:26,-2,25,2007,17
11,West Ham,17,6,4,7,20:18,2,22,2007,17
12,Tottenham,17,4,6,7,29:29,0,18,2007,17
13,Reading,17,5,3,9,22:34,-12,18,2007,17
14,Middlesbrough,17,4,5,8,16:28,-12,17,2007,17
15,Birmingham,17,4,3,10,18:27,-9,15,2007,17
16,Bolton,17,3,5,9,18:27,-9,14,2007,17
17,AFC Sunderland,17,3,5,9,16:32,-16,14,2007,17
18,FC Fulham,17,2,7,8,18:28,-10,13,2007,17
19,Wigan,17,3,3,11,17:33,-16,12,2007,17
20,Derby,17,1,3,13,6:39,-33,6,2007,17
1,FC Arsenal,18,13,4,1,36:15,21,43,2007,18
2,Man Utd.,18,13,3,2,32:9,23,42,2007,18
3,Chelsea,18,11,4,3,25:10,15,37,2007,18
4,Liverpool,18,10,6,2,35:11,24,36,2007,18
5,Manchester City,18,10,4,4,25:20,5,34,2007,18
6,Everton,18,9,3,6,32:18,14,30,2007,18
7,FC Portsmouth,18,8,6,4,29:19,10,30,2007,18
8,Aston Villa,18,8,5,5,29:21,8,29,2007,18
9,Newcastle,18,7,5,6,26:28,-2,26,2007,18
10,Blackburn,18,7,5,6,23:25,-2,26,2007,18
11,West Ham,18,7,4,7,22:19,3,25,2007,18
12,Reading,18,6,3,9,24:35,-11,21,2007,18
13,Tottenham,18,4,6,8,30:31,-1,18,2007,18
14,Bolton,18,4,5,9,21:27,-6,17,2007,18
15,Middlesbrough,18,4,5,9,17:30,-13,17,2007,18
16,Birmingham,18,4,3,11,18:30,-12,15,2007,18
17,FC Fulham,18,2,8,8,19:29,-10,14,2007,18
18,AFC Sunderland,18,3,5,10,17:34,-17,14,2007,18
19,Wigan,18,3,4,11,18:34,-16,13,2007,18
20,Derby,18,1,4,13,8:41,-33,7,2007,18
1,Man Utd.,19,14,3,2,36:9,27,45,2007,19
2,FC Arsenal,19,13,5,1,36:15,21,44,2007,19
3,Liverpool,19,11,6,2,37:12,25,39,2007,19
4,Chelsea,19,11,5,3,29:14,15,38,2007,19
5,Manchester City,19,10,5,4,27:22,5,35,2007,19
6,Everton,19,10,3,6,34:18,16,33,2007,19
7,FC Portsmouth,19,8,7,4,29:19,10,31,2007,19
8,Aston Villa,19,8,6,5,33:25,8,30,2007,19
9,Blackburn,19,7,6,6,25:27,-2,27,2007,19
10,West Ham,19,7,5,7,23:20,3,26,2007,19
11,Newcastle,19,7,5,7,26:29,-3,26,2007,19
12,Reading,19,6,4,9,25:36,-11,22,2007,19
13,Tottenham,19,5,6,8,35:32,3,21,2007,19
14,Birmingham,19,5,3,11,21:30,-9,18,2007,19
15,Bolton,19,4,5,10,21:29,-8,17,2007,19
16,Middlesbrough,19,4,5,10,17:33,-16,17,2007,19
17,Wigan,19,4,4,11,19:34,-15,16,2007,19
18,FC Fulham,19,2,8,9,20:34,-14,14,2007,19
19,AFC Sunderland,19,3,5,11,17:38,-21,14,2007,19
20,Derby,19,1,4,14,9:43,-34,7,2007,19
1,FC Arsenal,20,14,5,1,40:16,24,47,2007,20
2,Man Utd.,20,14,3,3,37:11,26,45,2007,20
3,Chelsea,20,12,5,3,31:15,16,41,2007,20
4,Liverpool,20,11,7,2,37:12,25,40,2007,20
5,Manchester City,20,10,6,4,27:22,5,36,2007,20
6,Everton,20,10,3,7,35:22,13,33,2007,20
7,Aston Villa,20,9,6,5,35:26,9,33,2007,20
8,FC Portsmouth,20,8,7,5,29:20,9,31,2007,20
9,Blackburn,20,8,6,6,27:28,-1,30,2007,20
10,West Ham,20,8,5,7,25:21,4,29,2007,20
11,Newcastle,20,7,5,8,27:31,-4,26,2007,20
12,Tottenham,20,6,6,8,41:36,5,24,2007,20
13,Reading,20,6,4,10,29:42,-13,22,2007,20
14,Middlesbrough,20,5,5,10,18:33,-15,20,2007,20
15,Birmingham,20,5,4,11,22:31,-9,19,2007,20
16,Bolton,20,4,5,11,22:32,-10,17,2007,20
17,AFC Sunderland,20,4,5,11,20:39,-19,17,2007,20
18,Wigan,20,4,4,12,20:36,-16,16,2007,20
19,FC Fulham,20,2,9,9,21:35,-14,15,2007,20
20,Derby,20,1,4,15,10:45,-35,7,2007,20
1,FC Arsenal,21,15,5,1,42:16,26,50,2007,21
2,Man Utd.,21,15,3,3,38:11,27,48,2007,21
3,Chelsea,21,13,5,3,33:16,17,44,2007,21
4,Liverpool,21,11,8,2,38:13,25,41,2007,21
5,Manchester City,21,11,6,4,29:22,7,39,2007,21
6,Everton,21,11,3,7,37:22,15,36,2007,21
7,Aston Villa,21,10,6,5,37:27,10,36,2007,21
8,FC Portsmouth,21,9,7,5,31:20,11,34,2007,21
9,Blackburn,21,9,6,6,28:28,0,33,2007,21
10,West Ham,21,8,5,8,25:23,2,29,2007,21
11,Newcastle,21,7,5,9,27:33,-6,26,2007,21
12,Tottenham,21,6,6,9,42:38,4,24,2007,21
13,Reading,21,6,4,11,29:44,-15,22,2007,21
14,Bolton,21,5,5,11,23:32,-9,20,2007,21
15,Middlesbrough,21,5,5,11,18:35,-17,20,2007,21
16,Birmingham,21,5,4,12,22:32,-10,19,2007,21
17,Wigan,21,4,5,12,21:37,-16,17,2007,21
18,AFC Sunderland,21,4,5,12,20:40,-20,17,2007,21
19,FC Fulham,21,2,9,10,22:37,-15,15,2007,21
20,Derby,21,1,4,16,10:46,-36,7,2007,21
1,Man Utd.,22,16,3,3,44:11,33,51,2007,22
2,FC Arsenal,22,15,6,1,43:17,26,51,2007,22
3,Chelsea,22,14,5,3,35:16,19,47,2007,22
4,Liverpool,22,11,9,2,39:14,25,42,2007,22
5,Everton,22,12,3,7,38:22,16,39,2007,22
6,Aston Villa,22,11,6,5,40:28,12,39,2007,22
7,Manchester City,22,11,6,5,29:23,6,39,2007,22
8,Blackburn,22,10,6,6,30:29,1,36,2007,22
9,FC Portsmouth,22,9,7,6,31:22,9,34,2007,22
10,West Ham,22,9,5,8,27:24,3,32,2007,22
11,Newcastle,22,7,5,10,27:39,-12,26,2007,22
12,Tottenham,22,6,6,10,42:40,2,24,2007,22
13,Reading,22,6,4,12,30:47,-17,22,2007,22
14,Middlesbrough,22,5,6,11,19:36,-17,21,2007,22
15,Bolton,22,5,5,12,24:34,-10,20,2007,22
16,Birmingham,22,5,5,12,23:33,-10,20,2007,22
17,Wigan,22,5,5,12,22:37,-15,20,2007,22
18,AFC Sunderland,22,5,5,12,22:40,-18,20,2007,22
19,FC Fulham,22,2,9,11,23:39,-16,15,2007,22
20,Derby,22,1,4,17,10:47,-37,7,2007,22
1,Man Utd.,23,17,3,3,46:11,35,54,2007,23
2,FC Arsenal,23,16,6,1,46:17,29,54,2007,23
3,Chelsea,23,15,5,3,36:16,20,50,2007,23
4,Liverpool,23,11,10,2,41:16,25,43,2007,23
5,Everton,23,13,3,7,40:23,17,42,2007,23
6,Aston Villa,23,11,7,5,42:30,12,40,2007,23
7,Manchester City,23,11,7,5,30:24,6,40,2007,23
8,FC Portsmouth,23,10,7,6,34:23,11,37,2007,23
9,Blackburn,23,10,7,6,31:30,1,37,2007,23
10,West Ham,23,9,6,8,28:25,3,33,2007,23
11,Tottenham,23,7,6,10,44:40,4,27,2007,23
12,Newcastle,23,7,6,10,27:39,-12,27,2007,23
13,Middlesbrough,23,5,7,11,20:37,-17,22,2007,23
14,Reading,23,6,4,13,30:49,-19,22,2007,23
15,Bolton,23,5,6,12,24:34,-10,21,2007,23
16,Birmingham,23,5,5,13,23:34,-11,20,2007,23
17,Wigan,23,5,5,13,23:39,-16,20,2007,23
18,AFC Sunderland,23,5,5,13,22:42,-20,20,2007,23
19,FC Fulham,23,2,9,12,23:42,-19,15,2007,23
20,Derby,23,1,4,18,11:50,-39,7,2007,23
1,Man Utd.,24,18,3,3,48:11,37,57,2007,24
2,FC Arsenal,24,17,6,1,49:17,32,57,2007,24
3,Chelsea,24,16,5,3,37:16,21,53,2007,24
4,Liverpool,24,11,10,3,41:17,24,43,2007,24
5,Everton,24,13,4,7,40:23,17,43,2007,24
6,Aston Villa,24,11,8,5,43:31,12,41,2007,24
7,Manchester City,24,11,8,5,31:25,6,41,2007,24
8,Blackburn,24,10,8,6,32:31,1,38,2007,24
9,FC Portsmouth,24,10,7,7,34:25,9,37,2007,24
