Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
6,Wimbledon FC,24,11,7,6,36:28,8,40,1996,24
7,Aston Villa,24,10,6,8,31:25,6,36,1996,24
8,Sheff Wed,24,8,11,5,28:29,-1,35,1996,24
9,Tottenham,24,9,5,10,27:32,-5,32,1996,24
10,Leeds,24,8,5,11,21:27,-6,29,1996,24
11,AFC Sunderland,24,7,8,9,23:31,-8,29,1996,24
12,Everton,24,7,7,10,32:38,-6,28,1996,24
13,Leicester,24,7,7,10,23:32,-9,28,1996,24
14,Derby,24,5,11,8,24:31,-7,26,1996,24
15,Coventry City,24,6,8,10,23:33,-10,26,1996,24
16,Blackburn,24,5,10,9,24:24,0,25,1996,24
17,West Ham,24,5,8,11,20:31,-11,23,1996,24
18,Nottm Forest,24,5,8,11,23:38,-15,23,1996,24
19,Middlesbrough,24,5,7,12,29:43,-14,22,1996,24
20,Southampton,24,5,6,13,31:40,-9,21,1996,24
1,Man Utd.,25,14,8,3,50:28,22,50,1996,25
2,Liverpool,25,14,7,4,42:20,22,49,1996,25
3,FC Arsenal,25,13,8,4,44:23,21,47,1996,25
4,Newcastle,25,13,6,6,50:30,20,45,1996,25
5,Chelsea,25,12,8,5,39:33,6,44,1996,25
6,Wimbledon FC,25,11,8,6,37:29,8,41,1996,25
7,Aston Villa,25,11,6,8,32:25,7,39,1996,25
8,Sheff Wed,25,8,12,5,28:29,-1,36,1996,25
9,Tottenham,25,9,5,11,28:34,-6,32,1996,25
10,Everton,25,8,7,10,34:38,-4,31,1996,25
11,Leeds,25,8,6,11,21:27,-6,30,1996,25
12,AFC Sunderland,25,7,8,10,23:32,-9,29,1996,25
13,Blackburn,25,6,10,9,26:25,1,28,1996,25
14,Leicester,25,7,7,11,26:36,-10,28,1996,25
15,Coventry City,25,6,9,10,23:33,-10,27,1996,25
16,Derby,25,5,11,9,24:32,-8,26,1996,25
17,West Ham,25,5,8,12,21:33,-12,23,1996,25
18,Middlesbrough,25,5,8,12,30:44,-14,23,1996,25
19,Nottm Forest,25,5,8,12,23:40,-17,23,1996,25
20,Southampton,25,5,6,14,32:42,-10,21,1996,25
1,Man Utd.,26,14,9,3,53:31,22,51,1996,26
2,Liverpool,26,14,7,5,43:22,21,49,1996,26
3,Newcastle,26,14,6,6,53:31,22,48,1996,26
4,FC Arsenal,26,13,9,4,44:23,21,48,1996,26
5,Wimbledon FC,26,12,8,6,39:30,9,44,1996,26
6,Chelsea,26,12,8,6,40:36,4,44,1996,26
7,Aston Villa,26,12,6,8,34:26,8,42,1996,26
8,Sheff Wed,26,9,12,5,30:30,0,39,1996,26
9,Tottenham,26,9,6,11,28:34,-6,33,1996,26
10,Everton,26,8,8,10,35:39,-4,32,1996,26
11,Leeds,26,8,7,11,21:27,-6,31,1996,26
12,Blackburn,26,6,11,9,27:26,1,29,1996,26
13,Derby,26,6,11,9,25:32,-7,29,1996,26
14,Leicester,26,7,8,11,27:37,-10,29,1996,26
15,AFC Sunderland,26,7,8,11,24:34,-10,29,1996,26
16,Coventry City,26,6,9,11,24:35,-11,27,1996,26
17,Middlesbrough,26,5,9,12,33:47,-14,24,1996,26
18,Nottm Forest,26,5,9,12,24:41,-17,24,1996,26
19,West Ham,26,5,8,13,21:34,-13,23,1996,26
20,Southampton,26,5,7,14,32:42,-10,22,1996,26
1,Man Utd.,27,14,10,3,54:32,22,52,1996,27
2,Newcastle,27,15,6,6,54:31,23,51,1996,27
3,Liverpool,27,14,8,5,43:22,21,50,1996,27
4,FC Arsenal,27,13,9,5,44:24,20,48,1996,27
5,Wimbledon FC,27,13,8,6,40:30,10,47,1996,27
6,Chelsea,27,12,9,6,41:37,4,45,1996,27
7,Aston Villa,27,12,7,8,34:26,8,43,1996,27
8,Sheff Wed,27,10,12,5,33:32,1,42,1996,27
9,Leeds,27,9,7,11,22:27,-5,34,1996,27
10,Everton,27,8,9,10,35:39,-4,33,1996,27
11,Tottenham,27,9,6,12,31:38,-7,33,1996,27
12,Leicester,27,8,8,11,31:39,-8,32,1996,27
13,Blackburn,27,6,12,9,27:26,1,30,1996,27
14,Derby,27,6,11,10,27:36,-9,29,1996,27
15,AFC Sunderland,27,7,8,12,24:35,-11,29,1996,27
16,Coventry City,27,6,10,11,24:35,-11,28,1996,27
17,West Ham,27,6,8,13,25:37,-12,26,1996,27
18,Nottm Forest,27,5,10,12,24:41,-17,25,1996,27
19,Middlesbrough,27,5,9,13,33:48,-15,24,1996,27
20,Southampton,27,5,7,15,34:45,-11,22,1996,27
1,Man Utd.,28,15,10,3,57:33,24,55,1996,28
2,Newcastle,28,15,6,7,54:32,22,51,1996,28
3,FC Arsenal,28,14,9,5,46:24,22,51,1996,28
4,Liverpool,28,14,8,6,43:23,20,50,1996,28
5,Wimbledon FC,28,13,8,7,41:33,8,47,1996,28
6,Aston Villa,28,13,7,8,35:26,9,46,1996,28
7,Chelsea,28,12,9,7,43:40,3,45,1996,28
8,Sheff Wed,28,11,12,5,36:33,3,45,1996,28
9,Leeds,28,10,7,11,23:27,-4,37,1996,28
10,Leicester,28,9,8,11,34:40,-6,35,1996,28
11,Blackburn,28,7,12,9,28:26,2,33,1996,28
12,Everton,28,8,9,11,35:41,-6,33,1996,28
13,Tottenham,28,9,6,13,31:39,-8,33,1996,28
14,Derby,28,7,11,10,30:38,-8,32,1996,28
15,AFC Sunderland,28,7,8,13,24:36,-12,29,1996,28
16,Coventry City,28,6,10,12,25:38,-13,28,1996,28
17,Nottm Forest,28,6,10,12,25:41,-16,28,1996,28
18,West Ham,28,6,8,14,25:38,-13,26,1996,28
19,Southampton,28,6,7,15,35:45,-10,25,1996,28
20,Middlesbrough,28,5,9,14,34:51,-17,24,1996,28
1,Man Utd.,29,16,10,3,59:33,26,58,1996,29
2,Newcastle,29,16,6,7,58:32,26,54,1996,29
3,FC Arsenal,29,15,9,5,48:24,24,54,1996,29
4,Liverpool,29,14,9,6,44:24,20,51,1996,29
5,Chelsea,29,13,9,7,49:42,7,48,1996,29
6,Aston Villa,29,13,8,8,35:26,9,47,1996,29
7,Wimbledon FC,29,13,8,8,42:36,6,47,1996,29
8,Sheff Wed,29,11,12,6,36:35,1,45,1996,29
9,Leeds,29,10,7,12,23:28,-5,37,1996,29
10,Blackburn,29,8,12,9,31:27,4,36,1996,29
11,Everton,29,9,9,11,36:41,-5,36,1996,29
12,Tottenham,29,10,6,13,32:39,-7,36,1996,29
13,Leicester,29,9,8,12,35:43,-8,35,1996,29
14,Derby,29,7,11,11,30:39,-9,32,1996,29
15,AFC Sunderland,29,7,8,14,26:42,-16,29,1996,29
16,Nottm Forest,29,6,11,12,26:42,-16,29,1996,29
17,Coventry City,29,6,10,13,25:42,-17,28,1996,29
18,West Ham,29,6,9,14,25:38,-13,27,1996,29
19,Middlesbrough,29,6,9,14,37:52,-15,27,1996,29
20,Southampton,29,6,7,16,35:47,-12,25,1996,29
1,Man Utd.,30,17,10,3,61:33,28,61,1996,30
2,Newcastle,30,16,7,7,59:33,26,55,1996,30
3,FC Arsenal,30,15,9,6,49:26,23,54,1996,30
4,Liverpool,30,15,9,6,46:25,21,54,1996,30
5,Aston Villa,30,14,8,8,37:26,11,50,1996,30
6,Chelsea,30,13,9,8,49:43,6,48,1996,30
7,Wimbledon FC,30,13,9,8,43:37,6,48,1996,30
8,Sheff Wed,30,11,13,6,38:37,1,46,1996,30
9,Leeds,30,10,8,12,25:30,-5,38,1996,30
10,Blackburn,30,8,12,10,31:29,2,36,1996,30
11,Everton,30,9,9,12,36:43,-7,36,1996,30
12,Leicester,30,9,9,12,37:45,-8,36,1996,30
13,Tottenham,30,10,6,14,34:43,-9,36,1996,30
14,Derby,30,8,11,11,34:41,-7,35,1996,30
15,West Ham,30,7,9,14,28:39,-11,30,1996,30
16,Middlesbrough,30,7,9,14,38:52,-14,30,1996,30
17,AFC Sunderland,30,7,9,14,27:43,-16,30,1996,30
18,Nottm Forest,30,6,12,12,27:43,-16,30,1996,30
19,Coventry City,30,6,10,14,26:45,-19,28,1996,30
20,Southampton,30,6,8,16,37:49,-12,26,1996,30
1,Man Utd.,31,17,10,4,63:36,27,61,1996,31
2,FC Arsenal,31,16,9,6,52:26,26,57,1996,31
3,Newcastle,31,16,8,7,60:34,26,56,1996,31
4,Liverpool,31,15,9,7,47:27,20,54,1996,31
5,Aston Villa,31,15,8,8,40:27,13,53,1996,31
6,Wimbledon FC,31,13,9,9,43:38,5,48,1996,31
7,Chelsea,31,13,9,9,49:46,3,48,1996,31
8,Sheff Wed,31,11,13,7,38:38,0,46,1996,31
9,Leeds,31,10,9,12,25:30,-5,39,1996,31
10,Leicester,31,10,9,12,38:45,-7,39,1996,31
11,Tottenham,31,11,6,14,35:43,-8,39,1996,31
12,Derby,31,9,11,11,37:43,-6,38,1996,31
13,Blackburn,31,8,13,10,31:29,2,37,1996,31
14,Everton,31,9,9,13,37:46,-9,36,1996,31
15,West Ham,31,7,10,14,28:39,-11,31,1996,31
16,Middlesbrough,31,7,10,14,38:52,-14,31,1996,31
17,AFC Sunderland,31,7,10,14,28:44,-16,31,1996,31
18,Coventry City,31,7,10,14,28:46,-18,31,1996,31
19,Nottm Forest,31,6,12,13,28:46,-18,30,1996,31
20,Southampton,31,7,8,16,40:50,-10,29,1996,31
1,Man Utd.,32,18,10,4,65:37,28,64,1996,32
2,Newcastle,32,16,9,7,60:34,26,57,1996,32
3,FC Arsenal,32,16,9,7,53:28,25,57,1996,32
4,Liverpool,32,16,9,7,51:27,24,57,1996,32
5,Aston Villa,32,15,8,9,40:28,12,53,1996,32
6,Wimbledon FC,32,13,10,9,44:39,5,49,1996,32
7,Chelsea,32,13,10,9,50:47,3,49,1996,32
8,Sheff Wed,32,12,13,7,41:38,3,49,1996,32
9,Tottenham,32,12,6,14,39:43,-4,42,1996,32
10,Leicester,32,11,9,12,39:45,-6,42,1996,32
11,Leeds,32,10,9,13,25:34,-9,39,1996,32
12,Blackburn,32,8,14,10,32:30,2,38,1996,32
13,Derby,32,9,11,12,38:49,-11,38,1996,32
14,Everton,32,9,10,13,39:48,-9,37,1996,32
15,Middlesbrough,32,8,10,14,44:53,-9,34,1996,32
16,West Ham,32,7,11,14,28:39,-11,32,1996,32
17,Coventry City,32,7,11,14,29:47,-18,32,1996,32
18,AFC Sunderland,32,7,10,15,28:48,-20,31,1996,32
19,Southampton,32,7,9,16,42:52,-10,30,1996,32
20,Nottm Forest,32,6,12,14,28:49,-21,30,1996,32
1,Man Utd.,33,19,10,4,68:39,29,67,1996,33
2,FC Arsenal,33,17,9,7,55:28,27,60,1996,33
3,Liverpool,33,17,9,7,53:28,25,60,1996,33
4,Newcastle,33,16,10,7,61:35,26,58,1996,33
5,Aston Villa,33,15,8,10,41:30,11,53,1996,33
6,Wimbledon FC,33,14,10,9,46:39,7,52,1996,33
7,Sheff Wed,33,12,14,7,42:39,3,50,1996,33
8,Chelsea,33,13,10,10,51:50,1,49,1996,33
9,Tottenham,33,12,6,15,39:44,-5,42,1996,33
10,Leicester,33,11,9,13,39:47,-8,42,1996,33
11,Derby,33,10,11,12,40:50,-10,41,1996,33
12,Everton,33,10,10,13,40:48,-8,40,1996,33
13,Leeds,33,10,9,14,25:36,-11,39,1996,33
14,Blackburn,33,8,14,11,34:33,1,38,1996,33
15,Middlesbrough,33,8,11,14,45:54,-9,35,1996,33
16,Coventry City,33,8,11,14,32:48,-16,35,1996,33
17,Southampton,33,8,9,16,44:52,-8,33,1996,33
18,West Ham,33,7,11,15,28:41,-13,32,1996,33
19,AFC Sunderland,33,7,10,16,29:50,-21,31,1996,33
20,Nottm Forest,33,6,13,14,29:50,-21,31,1996,33
1,Man Utd.,34,20,10,4,71:40,31,70,1996,34
2,Newcastle,34,17,10,7,64:36,28,61,1996,34
3,FC Arsenal,34,17,10,7,56:29,27,61,1996,34
4,Liverpool,34,17,9,8,54:31,23,60,1996,34
5,Aston Villa,34,15,9,10,42:31,11,54,1996,34
6,Sheff Wed,34,13,14,7,45:40,5,53,1996,34
7,Wimbledon FC,34,14,10,10,47:42,5,52,1996,34
8,Chelsea,34,14,10,10,53:51,2,52,1996,34
9,Tottenham,34,12,7,15,40:45,-5,43,1996,34
10,Leicester,34,11,9,14,40:49,-9,42,1996,34
11,Everton,34,10,11,13,42:50,-8,41,1996,34
12,Derby,34,10,11,13,41:53,-12,41,1996,34
13,Leeds,34,10,10,14,26:37,-11,40,1996,34
14,Blackburn,34,8,15,11,35:34,1,39,1996,34
15,Coventry City,34,8,12,14,34:50,-16,36,1996,34
16,Middlesbrough,34,8,11,15,45:55,-10,35,1996,34
17,Southampton,34,8,10,16,46:54,-8,34,1996,34
18,AFC Sunderland,34,8,10,16,30:50,-20,34,1996,34
19,West Ham,34,7,12,15,30:43,-13,33,1996,34
20,Nottm Forest,34,6,14,14,30:51,-21,32,1996,34
1,Man Utd.,35,20,11,4,71:40,31,71,1996,35
2,Newcastle,35,17,11,7,64:36,28,62,1996,35
3,FC Arsenal,35,17,11,7,57:30,27,62,1996,35
4,Liverpool,35,17,10,8,55:32,23,61,1996,35
5,Aston Villa,35,15,10,10,42:31,11,55,1996,35
6,Chelsea,35,15,10,10,54:51,3,55,1996,35
7,Sheff Wed,35,13,14,8,46:44,2,53,1996,35
8,Wimbledon FC,35,14,10,11,47:43,4,52,1996,35
9,Tottenham,35,13,7,15,41:45,-4,46,1996,35
10,Blackburn,35,9,15,11,39:35,4,42,1996,35
11,Everton,35,10,12,13,43:51,-8,42,1996,35
12,Leicester,35,11,9,15,40:50,-10,42,1996,35
13,Derby,35,10,12,13,41:53,-12,42,1996,35
14,Leeds,35,10,11,14,26:37,-11,41,1996,35
15,Southampton,35,9,10,16,47:54,-7,37,1996,35
16,Coventry City,35,8,13,14,35:51,-16,37,1996,35
17,West Ham,35,8,12,15,31:43,-12,36,1996,35
18,Middlesbrough,35,8,11,16,45:56,-11,35,1996,35
19,AFC Sunderland,35,8,10,17,30:51,-21,34,1996,35
20,Nottm Forest,35,6,15,14,30:51,-21,33,1996,35
1,Man Utd.,36,20,12,4,73:42,31,72,1996,36
2,Newcastle,36,18,11,7,65:36,29,65,1996,36
3,Liverpool,36,18,10,8,57:33,24,64,1996,36
4,FC Arsenal,36,17,11,8,57:31,26,62,1996,36
5,Chelsea,36,15,11,10,54:51,3,56,1996,36
6,Aston Villa,36,15,10,11,44:34,10,55,1996,36
7,Wimbledon FC,36,14,11,11,48:44,4,53,1996,36
8,Sheff Wed,36,13,14,9,47:49,-2,53,1996,36
9,Tottenham,36,13,7,16,42:47,-5,46,1996,36
10,Derby,36,11,12,13,43:54,-11,45,1996,36
11,Leicester,36,11,10,15,42:52,-10,43,1996,36
12,Blackburn,36,9,15,12,39:37,2,42,1996,36
13,Everton,36,10,12,14,43:54,-11,42,1996,36
14,Leeds,36,10,12,14,26:37,-11,42,1996,36
15,Southampton,36,10,10,16,49:54,-5,40,1996,36
16,West Ham,36,9,12,15,36:44,-8,39,1996,36
17,Middlesbrough,36,9,11,16,48:58,-10,38,1996,36
18,Coventry City,36,8,13,15,36:53,-17,37,1996,36
19,AFC Sunderland,36,9,10,17,33:51,-18,37,1996,36
20,Nottm Forest,36,6,16,14,31:52,-21,34,1996,36
1,Man Utd.,37,20,12,5,74:44,30,72,1996,37
2,Liverpool,37,19,10,8,61:36,25,67,1996,37
3,Newcastle,37,18,11,8,68:40,28,65,1996,37
4,FC Arsenal,37,18,11,8,59:31,28,65,1996,37
5,Aston Villa,37,16,10,11,46:34,12,58,1996,37
6,Chelsea,37,15,11,11,56:54,2,56,1996,37
7,Sheff Wed,37,14,14,9,49:50,-1,56,1996,37
8,Wimbledon FC,37,14,11,12,48:46,2,53,1996,37
9,Tottenham,37,13,7,17,43:49,-6,46,1996,37
10,Derby,37,11,13,13,44:55,-11,46,1996,37
11,Leeds,37,11,12,14,27:37,-10,45,1996,37
12,Leicester,37,11,11,15,42:52,-10,44,1996,37
13,Blackburn,37,9,15,13,40:39,1,42,1996,37
14,West Ham,37,10,12,15,39:46,-7,42,1996,37
15,Everton,37,10,12,15,43:55,-12,42,1996,37
16,Southampton,37,10,11,16,50:55,-5,41,1996,37
17,Middlesbrough,37,10,11,16,50:59,-9,41,1996,37
18,AFC Sunderland,37,10,10,17,35:52,-17,40,1996,37
19,Coventry City,37,8,14,15,36:53,-17,38,1996,37
20,Nottm Forest,37,6,16,15,31:54,-23,34,1996,37
1,Man Utd.,38,21,12,5,76:44,32,75,1996,38
2,Newcastle,38,19,11,8,73:40,33,68,1996,38
3,FC Arsenal,38,19,11,8,62:32,30,68,1996,38
4,Liverpool,38,19,11,8,62:37,25,68,1996,38
5,Aston Villa,38,17,10,11,47:34,13,61,1996,38
6,Chelsea,38,16,11,11,58:55,3,59,1996,38
7,Sheff Wed,38,14,15,9,50:51,-1,57,1996,38
8,Wimbledon FC,38,15,11,12,49:46,3,56,1996,38
9,Leicester,38,12,11,15,46:54,-8,47,1996,38
10,Tottenham,38,13,7,18,44:51,-7,46,1996,38
11,Leeds,38,11,13,14,28:38,-10,46,1996,38
12,Derby,38,11,13,14,45:58,-13,46,1996,38
13,Blackburn,38,9,15,14,42:43,-1,42,1996,38
14,Middlesbrough,38,10,12,16,51:60,-9,42,1996,38
15,West Ham,38,10,12,16,39:48,-9,42,1996,38
16,Everton,38,10,12,16,44:57,-13,42,1996,38
17,Southampton,38,10,11,17,50:56,-6,41,1996,38
18,Coventry City,38,9,14,15,38:54,-16,41,1996,38
19,AFC Sunderland,38,10,10,18,35:53,-18,40,1996,38
20,Nottm Forest,38,6,16,16,31:59,-28,34,1996,38
